,name,path,tags
191,clock12.jpg,../images/places/landmark/outdoors/construction/clock/clock12.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
192,clock11.jpg,../images/places/landmark/outdoors/construction/clock/clock11.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
193,clock10.jpg,../images/places/landmark/outdoors/construction/clock/clock10.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
194,clock15.jpg,../images/places/landmark/outdoors/construction/clock/clock15.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
195,clock18.jpg,../images/places/landmark/outdoors/construction/clock/clock18.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
196,clock03.jpg,../images/places/landmark/outdoors/construction/clock/clock03.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
197,clock02.jpg,../images/places/landmark/outdoors/construction/clock/clock02.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
198,clock04.jpg,../images/places/landmark/outdoors/construction/clock/clock04.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
199,clock20.jpg,../images/places/landmark/outdoors/construction/clock/clock20.jpg,"('places', 'landmark', 'outdoors', 'construction', 'clock')"
200,fountain09.jpg,../images/places/landmark/outdoors/construction/fountain/fountain09.jpg,"('places', 'landmark', 'outdoors', 'construction', 'fountain')"
201,fountain16.jpg,../images/places/landmark/outdoors/construction/fountain/fountain16.jpg,"('places', 'landmark', 'outdoors', 'construction', 'fountain')"
202,fountain18.jpg,../images/places/landmark/outdoors/construction/fountain/fountain18.jpg,"('places', 'landmark', 'outdoors', 'construction', 'fountain')"
203,fountain03.jpg,../images/places/landmark/outdoors/construction/fountain/fountain03.jpg,"('places', 'landmark', 'outdoors', 'construction', 'fountain')"
